id,species,year,x,y,accuracy,coordinates_obscured,source
237634486,Pseudacris crucifer,2024,-72.7541416667,42.4693333333,10,FALSE,INaturalist
237623440,Pseudacris crucifer,2024,-92.6710752161,47.1223305188,19,FALSE,INaturalist
237594220,Pseudacris crucifer,2024,-72.474359468,46.8260925516,5,FALSE,INaturalist
237591017,Pseudacris crucifer,2024,-89.7357923537,45.1800606815,158,FALSE,INaturalist
237590409,Pseudacris crucifer,2024,-77.2415144287,44.7079648729,4,FALSE,INaturalist
237577117,Pseudacris crucifer,2024,-92.7513166709,47.8327290555,243,FALSE,INaturalist
237570475,Pseudacris crucifer,2024,-72.22767,45.398155,6,FALSE,INaturalist
237560777,Pseudacris crucifer,2024,-72.2076866667,44.9595416667,4,FALSE,INaturalist
237553926,Pseudacris crucifer,2024,-79.27078208,45.44761681,9,FALSE,INaturalist
237547724,Pseudacris crucifer,2024,-62.5759926438,44.9387657291,29,FALSE,INaturalist
237547415,Pseudacris crucifer,2024,-93.6215133333,45.0173028333,10,FALSE,INaturalist
237541345,Pseudacris crucifer,2024,-78.0181971667,45.9328166667,6,FALSE,INaturalist
237507069,Pseudacris crucifer,2024,-83.9964838468,46.2368060933,77,FALSE,INaturalist
237502153,Pseudacris crucifer,2024,-77.2416954867,44.7081633257,31,FALSE,INaturalist
237502152,Pseudacris crucifer,2024,-77.2419315211,44.7078125757,31,FALSE,INaturalist
237502135,Pseudacris crucifer,2024,-77.2419529788,44.7080718259,31,FALSE,INaturalist
237502130,Pseudacris crucifer,2024,-77.2418456904,44.708010826,31,FALSE,INaturalist
237471136,Pseudacris crucifer,2024,-71.88517,42.4772,15,FALSE,INaturalist
237471079,Pseudacris crucifer,2024,-83.5290916667,31.18263,8,FALSE,INaturalist
237451168,Pseudacris crucifer,2024,-72.506734879,42.9771201467,194,FALSE,INaturalist
237440695,Pseudacris crucifer,2024,-68.4839846491,48.3950175116,61,FALSE,INaturalist
237427733,Pseudacris crucifer,2024,-77.2413594135,44.707928815,2,FALSE,INaturalist
237403847,Pseudacris crucifer,2024,-71.0584559919,44.8495494587,3,FALSE,INaturalist
237402983,Pseudacris crucifer,2024,-71.713355,42.645295,10,FALSE,INaturalist
237393650,Pseudacris crucifer,2024,-80.55469919,45.9270562604,4,FALSE,INaturalist
237388565,Pseudacris crucifer,2024,-71.29978,42.4556966667,4,FALSE,INaturalist
237367995,Pseudacris crucifer,2024,-79.0298388333,45.3165466667,4,FALSE,INaturalist
237342668,Pseudacris crucifer,2024,-93.9788775251,46.3809778195,6,FALSE,INaturalist
237320639,Pseudacris crucifer,2024,-71.7927866667,43.69408,4,FALSE,INaturalist
237313629,Pseudacris crucifer,2024,-81.7197678606,41.092342316,3,FALSE,INaturalist
237312475,Pseudacris crucifer,2024,-79.3682716667,42.3072616667,3,FALSE,INaturalist
237304377,Pseudacris crucifer,2024,-78.022986894,44.9814310454,155,FALSE,INaturalist
237300047,Pseudacris crucifer,2024,-71.369325,42.49485,4,FALSE,INaturalist
237298427,Pseudacris crucifer,2024,-78.85305,44.6268166667,4,FALSE,INaturalist
237291964,Pseudacris crucifer,2024,-86.93471785,40.44090802,7,FALSE,INaturalist
237286204,Pseudacris crucifer,2024,-71.6168197682,42.6042002788,15,FALSE,INaturalist
237265588,Pseudacris crucifer,2024,-77.2415083603,44.7079348583,2,FALSE,INaturalist
237265585,Pseudacris crucifer,2024,-77.241356983,44.7079039264,2,FALSE,INaturalist
237258307,Pseudacris crucifer,2024,-77.2416099874,44.7079117057,8,FALSE,INaturalist
237218925,Pseudacris crucifer,2024,-74.7606116667,39.1716216667,4,FALSE,INaturalist
237209935,Pseudacris crucifer,2024,-79.7557216667,44.8975833333,4,FALSE,INaturalist
237209208,Pseudacris crucifer,2024,-71.2644706623,42.0809685388,21,FALSE,INaturalist
237206999,Pseudacris crucifer,2024,-73.2594916667,41.32642,5,FALSE,INaturalist
237206512,Pseudacris crucifer,2024,-83.217475,43.1166721667,3,FALSE,INaturalist
237189084,Pseudacris crucifer,2024,-87.0991745,41.6254456,276,FALSE,INaturalist
237186261,Pseudacris crucifer,2024,-77.2629910584,45.5799672374,4,FALSE,INaturalist
237172692,Pseudacris crucifer,2024,-79.7558133333,44.8975966667,4,FALSE,INaturalist
237164018,Pseudacris crucifer,2024,-80.159667324,44.2176777015,76,FALSE,INaturalist
237141640,Pseudacris crucifer,2024,-92.944547832,45.0584308173,4,FALSE,INaturalist
237130745,Pseudacris crucifer,2024,-62.8071098775,46.1559837915,178,FALSE,INaturalist
237122378,Pseudacris crucifer,2024,-93.8988418579,46.4117088318,8,FALSE,INaturalist
237114988,Pseudacris crucifer,2024,-80.1597558111,44.2178073452,19,FALSE,INaturalist
237110641,Pseudacris crucifer,2024,-75.9715283333,42.0834528333,11,FALSE,INaturalist
237103762,Pseudacris crucifer,2024,-79.0601203591,45.3087860857,21,FALSE,INaturalist
237034574,Pseudacris crucifer,2024,-77.5140611624,38.3624069206,23,FALSE,INaturalist
237028671,Pseudacris crucifer,2024,-71.0798779875,43.8184801149,31,FALSE,INaturalist
237002917,Pseudacris crucifer,2024,-80.574325,45.9328166667,13,FALSE,INaturalist
236973045,Pseudacris crucifer,2024,-85.3908383333,42.4002083333,4,FALSE,INaturalist
236969292,Pseudacris crucifer,2024,-88.7912533333,37.864205,17,FALSE,INaturalist
236956821,Pseudacris crucifer,2024,-65.3980716667,44.573005,38,FALSE,INaturalist
236932474,Pseudacris crucifer,2024,-85.4514783333,44.244155,14,FALSE,INaturalist
236913880,Pseudacris crucifer,2022,-74.7992166667,40.872895,30,FALSE,INaturalist
236913721,Pseudacris crucifer,2024,-82.1712612509,42.906712271,34,FALSE,INaturalist
236891453,Pseudacris crucifer,2024,-62.5841562822,45.6395820287,401,FALSE,INaturalist
236851282,Pseudacris crucifer,2024,-85.9752827252,46.2220603366,61,FALSE,INaturalist
236844445,Pseudacris crucifer,2024,-93.472661376,46.1366374095,17,FALSE,INaturalist
236839083,Pseudacris crucifer,2024,-65.6859461871,44.6122572244,4,FALSE,INaturalist
236807245,Pseudacris crucifer,2024,-76.152598,44.827373,47,FALSE,INaturalist
236806833,Pseudacris crucifer,2024,-65.3982949305,44.572920006,27,FALSE,INaturalist
236804056,Pseudacris crucifer,2024,-81.9937896729,45.9724121094,9,FALSE,INaturalist
236791108,Pseudacris crucifer,2024,-74.056562787,42.0550464795,19,FALSE,INaturalist
236780869,Pseudacris crucifer,2024,-78.0803232003,44.5799049546,36,FALSE,INaturalist
236778236,Pseudacris crucifer,2024,-89.8274965527,33.7861133952,23,FALSE,INaturalist
236772809,Pseudacris crucifer,2024,-80.1476888333,42.1247583333,57,FALSE,INaturalist
236760971,Pseudacris crucifer,2024,-68.3655011755,45.9589491231,31,FALSE,INaturalist
236758941,Pseudacris crucifer,2024,-78.1907247801,44.5418723153,15,FALSE,INaturalist
236738238,Pseudacris crucifer,2024,-95.4107966667,46.9476466667,3,FALSE,INaturalist
236734991,Pseudacris crucifer,2024,-74.1263027519,44.4054144543,4,FALSE,INaturalist
236734673,Pseudacris crucifer,2024,-92.7021416667,45.3310866667,4,FALSE,INaturalist
236728861,Pseudacris crucifer,2024,-71.9840927124,41.4326782227,14,FALSE,INaturalist
236723467,Pseudacris crucifer,2024,-76.5616,38.9708861111,5,FALSE,INaturalist
236720038,Pseudacris crucifer,2024,-80.0374445,45.2691716667,4,FALSE,INaturalist
236719471,Pseudacris crucifer,2024,-81.3374716667,43.0760583333,4,FALSE,INaturalist
236711217,Pseudacris crucifer,2024,-64.8030083333,46.118075,4,FALSE,INaturalist
236691534,Pseudacris crucifer,2024,-68.3185692877,44.40680535,4,FALSE,INaturalist
236685784,Pseudacris crucifer,2024,-76.6973333333,44.5173383333,4,FALSE,INaturalist
236684092,Pseudacris crucifer,2024,-89.7928083333,48.2397916667,10,FALSE,INaturalist
236677419,Pseudacris crucifer,2024,-72.721164006,45.0220019512,128,FALSE,INaturalist
236656980,Pseudacris crucifer,2024,-76.2466098368,44.9357413627,21,FALSE,INaturalist
236653018,Pseudacris crucifer,2024,-73.2661396629,41.8119879922,4,FALSE,INaturalist
236648475,Pseudacris crucifer,2024,-72.7541283333,42.4691783333,30,FALSE,INaturalist
236642822,Pseudacris crucifer,2024,-80.0324956934,45.3607190472,15,FALSE,INaturalist
236614068,Pseudacris crucifer,2024,-70.1784133333,41.289845,3,FALSE,INaturalist
236608461,Pseudacris crucifer,2024,-72.4732283333,43.5047533333,4,FALSE,INaturalist
236604238,Pseudacris crucifer,2024,-71.9494799628,42.3139321504,31,FALSE,INaturalist
236593859,Pseudacris crucifer,2018,-71.219713982,42.2207607172,8,FALSE,INaturalist
236592441,Pseudacris crucifer,2024,-89.6845069783,42.9670655738,1,FALSE,INaturalist
236585775,Pseudacris crucifer,2024,-89.8034666667,46.1874283333,4,FALSE,INaturalist
236579850,Pseudacris crucifer,2024,-72.2581187662,43.8508115279,20,FALSE,INaturalist
236567792,Pseudacris crucifer,2024,-70.6030187756,43.5016252659,247,FALSE,INaturalist
236564220,Pseudacris crucifer,2024,-93.9237823486,46.825958252,4,FALSE,INaturalist
236546773,Pseudacris crucifer,2024,-68.4881729298,45.1856980217,319,FALSE,INaturalist
236544267,Pseudacris crucifer,2024,-68.4965077539,45.2011626191,91,FALSE,INaturalist
236524052,Pseudacris crucifer,2024,-81.4408497512,46.4711831829,315,FALSE,INaturalist
236514962,Pseudacris crucifer,2024,-92.4677372351,46.6277649178,275,FALSE,INaturalist
236506068,Pseudacris crucifer,2024,-80.55967,45.917975,4,FALSE,INaturalist
236494803,Pseudacris crucifer,2024,-76.0302278333,44.508555,4,FALSE,INaturalist
236493436,Pseudacris crucifer,2024,-74.44437787,45.55555868,9,FALSE,INaturalist
236453486,Pseudacris crucifer,2024,-78.0977555,44.1757133333,12,FALSE,INaturalist
236428807,Pseudacris crucifer,2024,-86.6697783333,41.70338,3,FALSE,INaturalist
236416903,Pseudacris crucifer,2024,-78.2559169829,48.5741916246,78,FALSE,INaturalist
236391491,Pseudacris crucifer,2024,-83.7820736584,41.6577974572,2,FALSE,INaturalist
236358685,Pseudacris crucifer,2024,-73.3358248549,45.5444044819,362,FALSE,INaturalist
236349239,Pseudacris crucifer,2024,-88.5227036661,42.87226634,483,FALSE,INaturalist
236344840,Pseudacris crucifer,2024,-85.550803076,45.1820169577,31,FALSE,INaturalist
236339863,Pseudacris crucifer,2024,-81.858095,36.1099916667,4,FALSE,INaturalist
236334189,Pseudacris crucifer,2024,-72.7844216667,42.8188583333,4,FALSE,INaturalist
236329626,Pseudacris crucifer,2024,-73.0342555,42.8927283333,8,FALSE,INaturalist
236324327,Pseudacris crucifer,2024,-66.6699327645,45.9244240285,4,FALSE,INaturalist
236306795,Pseudacris crucifer,2024,-73.4482828383,43.1575329717,3,FALSE,INaturalist
236289664,Pseudacris crucifer,2024,-78.5037616667,43.9393583333,5,FALSE,INaturalist
236286284,Pseudacris crucifer,2024,-69.5594723235,47.6148761512,8,FALSE,INaturalist
236269274,Pseudacris crucifer,2024,-92.854325,46.18032,4,FALSE,INaturalist
236257117,Pseudacris crucifer,2024,-81.09365,44.89308,18,FALSE,INaturalist
236221535,Pseudacris crucifer,2024,-81.252175,41.3959616667,3,FALSE,INaturalist
236219352,Pseudacris crucifer,2024,-92.8650163114,47.4971159157,6,FALSE,INaturalist
236217613,Pseudacris crucifer,2024,-83.7820666667,41.6578133333,4,FALSE,INaturalist
236212538,Pseudacris crucifer,2024,-81.8649216667,36.166175,56,FALSE,INaturalist
236185135,Pseudacris crucifer,2024,-94.7031411901,34.1413796645,189,FALSE,INaturalist
236184864,Pseudacris crucifer,2024,-94.9122681469,49.3436802789,93,FALSE,INaturalist
236174973,Pseudacris crucifer,2024,-77.8433841002,44.8329717201,3,FALSE,INaturalist
236174387,Pseudacris crucifer,2024,-84.0952988405,46.3165897712,50,FALSE,INaturalist
236157940,Pseudacris crucifer,2024,-78.1791616667,44.5052,4,FALSE,INaturalist
236156974,Pseudacris crucifer,2024,-78.89582,44.7369916667,5,FALSE,INaturalist
236150965,Pseudacris crucifer,2024,-73.3127502725,41.6997301131,9,FALSE,INaturalist
236150757,Pseudacris crucifer,2024,-64.6526633333,47.8027283333,4,FALSE,INaturalist
236134947,Pseudacris crucifer,2024,-80.2076721191,45.3222961426,4,FALSE,INaturalist
236133198,Pseudacris crucifer,2024,-77.2417609828,44.7079308576,15,FALSE,INaturalist
236133145,Pseudacris crucifer,2024,-77.241557306,44.7079653035,8,FALSE,INaturalist
236128915,Pseudacris crucifer,2024,-67.7692337036,44.6688537598,5,FALSE,INaturalist
236126986,Pseudacris crucifer,2024,-80.2087166667,45.3269283333,5,FALSE,INaturalist
236106107,Pseudacris crucifer,2024,-88.3819732666,42.807434082,249,FALSE,INaturalist
236026030,Pseudacris crucifer,2024,-74.5628533333,41.7859216667,4,FALSE,INaturalist
236003140,Pseudacris crucifer,2024,-80.0341805,45.355255,4,FALSE,INaturalist
236000869,Pseudacris crucifer,2024,-73.4478905527,41.2473356341,14,FALSE,INaturalist
235998948,Pseudacris crucifer,2024,-82.9016033333,45.912175,27,FALSE,INaturalist
235987759,Pseudacris crucifer,2024,-82.9014883333,45.912146666700004,4,FALSE,INaturalist
235987472,Pseudacris crucifer,2024,-82.9015366667,45.912145,4,FALSE,INaturalist
235987389,Pseudacris crucifer,2024,-82.9015583333,45.912195,4,FALSE,INaturalist
235971989,Pseudacris crucifer,2024,-86.536505,39.3388416667,4,FALSE,INaturalist
235965337,Pseudacris crucifer,2024,-93.71547,46.132675,4,FALSE,INaturalist
235958535,Pseudacris crucifer,2021,-84.9300241,43.5627924,272,FALSE,INaturalist
235949675,Pseudacris crucifer,2024,-71.7832250756,42.7794609838,4,FALSE,INaturalist
235940047,Pseudacris crucifer,2024,-78.0681221667,45.959045,4,FALSE,INaturalist
235936799,Pseudacris crucifer,2024,-73.1072827522,41.9972340249,4,FALSE,INaturalist
235922571,Pseudacris crucifer,2024,-85.5242239684,44.6670366825,8,FALSE,INaturalist
235920289,Pseudacris crucifer,2024,-85.5235133333,44.66635,32,FALSE,INaturalist
235838138,Pseudacris crucifer,2024,-78.1800833333,44.54197,4,FALSE,INaturalist
235832687,Pseudacris crucifer,2024,-73.8660966667,46.7894883333,13,FALSE,INaturalist
235831339,Pseudacris crucifer,2024,-82.5551722669,40.4878851024,4,FALSE,INaturalist
235800875,Pseudacris crucifer,2024,-79.970275,44.8433916667,3,FALSE,INaturalist
235799779,Pseudacris crucifer,2024,-78.0680471667,45.95903,4,FALSE,INaturalist
235789313,Pseudacris crucifer,2024,-77.0273445,39.09575,9,FALSE,INaturalist
235786540,Pseudacris crucifer,2024,-79.9639583333,44.849,39,FALSE,INaturalist
235736923,Pseudacris crucifer,2024,-82.1844416667,41.2918583333,9,FALSE,INaturalist
235719609,Pseudacris crucifer,2024,-87.8506609413,41.6783926897,4,FALSE,INaturalist
235718419,Pseudacris crucifer,2024,-85.6597395614,42.1747544547,262,FALSE,INaturalist
235658927,Pseudacris crucifer,2024,-86.832690686,41.5990970469,10,FALSE,INaturalist
235642037,Pseudacris crucifer,2024,-84.0988,46.3160111111,10,FALSE,INaturalist
235635411,Pseudacris crucifer,2024,-73.64692,43.6524966667,200,FALSE,INaturalist
235630689,Pseudacris crucifer,2024,-81.3616527851,41.0764803363,61,FALSE,INaturalist
235626331,Pseudacris crucifer,2024,-81.3553469461,41.0798102881,31,FALSE,INaturalist
235625295,Pseudacris crucifer,2024,-83.23479484,47.63307319,8,FALSE,INaturalist
235623227,Pseudacris crucifer,2024,-80.5277416667,41.706805,29,FALSE,INaturalist
235617136,Pseudacris crucifer,2024,-71.28215,42.447625,86,FALSE,INaturalist
235602344,Pseudacris crucifer,2024,-71.2091193069,43.1518547656,12,FALSE,INaturalist
235598868,Pseudacris crucifer,2024,-79.7957144313,43.743257552,8,FALSE,INaturalist
235591637,Pseudacris crucifer,2024,-71.8683131902,45.3567271072,4,FALSE,INaturalist
235590942,Pseudacris crucifer,2024,-86.1514971667,44.7211616667,7,FALSE,INaturalist
235588019,Pseudacris crucifer,2024,-93.1998083834,45.4090673849,7,FALSE,INaturalist
235580749,Pseudacris crucifer,2024,-80.5726916667,41.9361116667,4,FALSE,INaturalist
235559102,Pseudacris crucifer,2024,-84.5451332,42.4873986,182,FALSE,INaturalist
235554487,Pseudacris crucifer,2024,-69.9050827026,44.6072692871,298,FALSE,INaturalist
235483638,Pseudacris crucifer,2024,-79.7702716667,35.6371883333,62,FALSE,INaturalist
235469102,Pseudacris crucifer,2024,-71.144316666700007,42.1190388333,4,FALSE,INaturalist
235465775,Pseudacris crucifer,2024,-79.9222033333,45.0104638833,8,FALSE,INaturalist
235461582,Pseudacris crucifer,2024,-92.0628495593,45.9588967665,197,FALSE,INaturalist
235447942,Pseudacris crucifer,2024,-73.298828125,45.5437393188,67,FALSE,INaturalist
235444538,Pseudacris crucifer,2024,-85.5165333333,42.3100083333,20,FALSE,INaturalist
235431233,Pseudacris crucifer,2024,-80.1430583333,43.5485333333,12,FALSE,INaturalist
235424981,Pseudacris crucifer,2024,-86.1402213338,43.7365392862,250,FALSE,INaturalist
235414905,Pseudacris crucifer,2024,-71.0877221667,42.4615133333,9,FALSE,INaturalist
235394796,Pseudacris crucifer,2024,-72.5135894214,46.3935732782,31,FALSE,INaturalist
235367005,Pseudacris crucifer,2024,-92.5850857932,45.4093522842,8,FALSE,INaturalist
235366953,Pseudacris crucifer,2024,-73.47717012,41.25007793,8,FALSE,INaturalist
235342928,Pseudacris crucifer,2024,-89.54905388,45.5001068512,44,FALSE,INaturalist
235338127,Pseudacris crucifer,2024,-94.2211616667,46.1146555,5,FALSE,INaturalist
235333039,Pseudacris crucifer,2024,-78.8153833333,45.1959916667,4,FALSE,INaturalist
235311300,Pseudacris crucifer,2024,-70.6000740454,41.7710301204,52,FALSE,INaturalist
235311258,Pseudacris crucifer,2024,-70.6004505605,41.7713619402,242,FALSE,INaturalist
235311224,Pseudacris crucifer,2024,-70.6002889574,41.7711761513,184,FALSE,INaturalist
235303654,Pseudacris crucifer,2024,-71.8194361937,42.8807540017,7,FALSE,INaturalist
235279332,Pseudacris crucifer,2024,-77.2415128195,44.7079481457,4,FALSE,INaturalist
235263639,Pseudacris crucifer,2024,-72.645875,42.3136833333,10,FALSE,INaturalist
235262697,Pseudacris crucifer,2024,-72.7538216667,42.4692533333,10,FALSE,INaturalist
235259962,Pseudacris crucifer,2024,-64.0023727417,46.4599571228,100,FALSE,INaturalist
235259314,Pseudacris crucifer,2024,-63.940025,44.9997883333,16,FALSE,INaturalist
235258563,Pseudacris crucifer,2024,-89.5812533333,44.5027366667,6,FALSE,INaturalist
235252861,Pseudacris crucifer,2024,-77.2415639024,44.7078915634,8,FALSE,INaturalist
235252831,Pseudacris crucifer,2024,-77.2414939101,44.707933822,2,FALSE,INaturalist
235249454,Pseudacris crucifer,2024,-70.6343166667,41.5469166667,3,FALSE,INaturalist
235245493,Pseudacris crucifer,2024,-72.2125838633,42.5119936024,2,FALSE,INaturalist
235235376,Pseudacris crucifer,2024,-80.55815,42.6347916667,6,FALSE,INaturalist
235232035,Pseudacris crucifer,2024,-92.0646666667,45.9588133333,390,FALSE,INaturalist
235222344,Pseudacris crucifer,2024,-73.8888895048,42.7129489383,135,FALSE,INaturalist
235222327,Pseudacris crucifer,2024,-93.1998979797,45.4082219052,31,FALSE,INaturalist
235213287,Pseudacris crucifer,2024,-69.5197533016,44.0514484766,36,FALSE,INaturalist
235208963,Pseudacris crucifer,2024,-77.7090560687,38.8421372933,61,FALSE,INaturalist
235208926,Pseudacris crucifer,2024,-88.5703716667,42.7452366667,4,FALSE,INaturalist
235205239,Pseudacris crucifer,2024,-68.6964333333,48.3761666667,8,FALSE,INaturalist
235203161,Pseudacris crucifer,2024,-86.1486805,44.7238416667,4,FALSE,INaturalist
235198006,Pseudacris crucifer,2024,-85.8581033333,41.8984133333,24,FALSE,INaturalist
235187089,Pseudacris crucifer,2024,-80.5719144457,45.9303013562,5,FALSE,INaturalist
235186919,Pseudacris crucifer,2024,-88.4089666667,42.820525,4,FALSE,INaturalist
235170866,Pseudacris crucifer,2022,-94.1779324,34.30296035,4,FALSE,INaturalist
235170758,Pseudacris crucifer,2024,-86.6793366667,34.507745,4,FALSE,INaturalist
235158928,Pseudacris crucifer,2024,-81.775505,40.8538366667,61,FALSE,INaturalist
235142011,Pseudacris crucifer,2024,-84.808145,47.5428,45,FALSE,INaturalist
235139213,Pseudacris crucifer,2024,-85.6899416667,44.4386033333,4,FALSE,INaturalist
235136445,Pseudacris crucifer,2024,-89.1749612897,44.2094265279,35,FALSE,INaturalist
235134860,Pseudacris crucifer,2024,-78.3574533386,44.7732631418,150,FALSE,INaturalist
235124863,Pseudacris crucifer,2024,-71.1786301084,46.9019959785,123,FALSE,INaturalist
235117536,Pseudacris crucifer,2024,-83.421045,46.52098,5,FALSE,INaturalist
235097886,Pseudacris crucifer,2024,-93.5427633333,38.2503466667,4,FALSE,INaturalist
